OTU	Sample	Abundance	file	id	round	Kingdom	Phylum	Class	Order	Family	Genus	Species	step
TAXA_054	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	NA	NA	NA	NA	polish
TAXA_054	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	NA	NA	NA	NA	polish
TAXA_054	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	NA	NA	NA	NA	polish
TAXA_054	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	NA	NA	NA	NA	polish
TAXA_054	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	NA	NA	NA	NA	polish
TAXA_055	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	polish
TAXA_055	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	polish
TAXA_055	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	polish
TAXA_055	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	polish
TAXA_055	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	polish
TAXA_056	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	polish
TAXA_056	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	polish
TAXA_057	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	NA	polish
TAXA_057	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	NA	polish
TAXA_057	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	NA	polish
TAXA_057	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	NA	polish
TAXA_057	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	NA	polish
TAXA_057	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	NA	polish
TAXA_058	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii	polish
TAXA_058	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii	polish
TAXA_058	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii	polish
TAXA_058	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii	polish
TAXA_058	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii	polish
TAXA_058	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii	polish
TAXA_059	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	polish
TAXA_060	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	polish
TAXA_060	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	polish
TAXA_060	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	polish
TAXA_060	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	polish
TAXA_060	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	polish
TAXA_061	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	Odoribacter splanchnicus	polish
TAXA_061	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	Odoribacter splanchnicus	polish
TAXA_061	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	Odoribacter splanchnicus	polish
TAXA_061	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	Odoribacter splanchnicus	polish
TAXA_061	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	Odoribacter splanchnicus	polish
TAXA_062	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] scindens	polish
TAXA_062	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] scindens	polish
TAXA_062	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] scindens	polish
TAXA_062	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] scindens	polish
TAXA_062	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] scindens	polish
TAXA_063	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium paraputrificum	polish
TAXA_063	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium paraputrificum	polish
TAXA_063	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium paraputrificum	polish
TAXA_063	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium paraputrificum	polish
TAXA_063	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium paraputrificum	polish
TAXA_064	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	NA	polish
TAXA_064	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	NA	polish
TAXA_064	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	NA	polish
TAXA_064	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	NA	polish
TAXA_064	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	NA	polish
TAXA_064	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	NA	polish
TAXA_065	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula	polish
TAXA_065	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula	polish
TAXA_065	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula	polish
TAXA_065	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula	polish
TAXA_065	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula	polish
TAXA_066	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	NA	NA	polish
TAXA_066	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	NA	NA	polish
TAXA_066	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	NA	NA	polish
TAXA_066	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	NA	NA	polish
TAXA_066	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	NA	NA	polish
TAXA_066	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	NA	NA	polish
TAXA_067	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	NA	polish
TAXA_067	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	NA	polish
TAXA_067	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	NA	polish
TAXA_067	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	NA	polish
TAXA_067	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	NA	polish
TAXA_067	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	NA	polish
TAXA_068	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium faecium	polish
TAXA_068	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium faecium	polish
TAXA_068	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium faecium	polish
TAXA_068	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium faecium	polish
TAXA_069	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia producta	polish
TAXA_070	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	polish
TAXA_070	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	polish
TAXA_070	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	polish
TAXA_070	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	polish
TAXA_070	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	polish
TAXA_070	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	polish
TAXA_071	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus avium	polish
TAXA_071	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus avium	polish
TAXA_072	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	NA	polish
TAXA_072	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	NA	polish
TAXA_072	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	NA	polish
TAXA_072	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	NA	polish
TAXA_072	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	NA	polish
TAXA_072	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	NA	polish
TAXA_073	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	polish
TAXA_073	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	polish
TAXA_073	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	polish
TAXA_073	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	polish
TAXA_074	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	polish
TAXA_074	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	polish
TAXA_074	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	polish
TAXA_074	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	polish
TAXA_074	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	polish
TAXA_074	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	polish
TAXA_075	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalicatena	Faecalicatena contorta	polish
TAXA_076	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	polish
TAXA_076	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	polish
TAXA_076	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	polish
TAXA_076	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	polish
TAXA_076	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	polish
TAXA_076	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	polish
TAXA_077	filt_DRR225051_polished	0	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	[Eubacterium] rectale	polish
TAXA_077	filt_DRR225048_polished	0	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	[Eubacterium] rectale	polish
TAXA_077	filt_DRR225060_polished	0	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	[Eubacterium] rectale	polish
TAXA_077	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	[Eubacterium] rectale	polish
TAXA_077	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	[Eubacterium] rectale	polish
TAXA_077	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	[Eubacterium] rectale	polish
TAXA_078	filt_DRR225063_polished	0	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	polish
TAXA_078	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	polish
TAXA_078	filt_DRR225054_polished	0	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	polish
TAXA_078	filt_DRR225057_polished	0	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	polish
TAXA_079	filt_DRR225046_polished	0	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia obeum	polish
